time,current,voltage,soc_ground_truth
730,-0.5,4.21182780251754,1.0
731,-0.5,4.219402517437443,1.0
732,-0.5,4.203830469193218,1.0
733,-0.5,4.152779852328001,1.0
734,-0.5,4.184936356551088,1.0
735,-0.5,4.256510508233919,1.0
736,-0.5,4.1731957998230085,1.0
737,-0.5,4.182227146194083,1.0
738,-0.5,4.188971488910635,1.0
739,-0.5,4.1722703043752505,1.0
740,-0.5,4.184166483246112,1.0
741,-0.5,4.214916693972121,1.0
742,-0.5,4.168628060840654,1.0
743,-0.5,4.196807503183013,1.0
744,-0.5,4.199614727172206,1.0
745,-0.5,4.227093091739391,1.0
746,-0.5,4.2255618991916,1.0
747,-0.5,4.091662670321761,1.0
748,-0.5,4.126377029761966,1.0
749,-0.5,4.1854990971784884,1.0
750,-0.5,4.266709730262694,1.0
751,-0.5,4.215052111899193,1.0
752,-0.5,4.199609333548054,1.0
753,-0.5,4.237244577577507,1.0
754,-0.5,4.340536606111748,1.0
755,-0.5,4.206170240212942,1.0
756,-0.5,4.287366776677057,1.0
757,-0.5,4.124426456908051,1.0
758,-0.5,4.237551352260692,1.0
759,-0.5,4.284283398383881,1.0
760,-0.5,4.165010898522014,1.0
761,-0.5,4.181426253598931,1.0
762,-0.5,4.309834169555488,1.0
763,-0.5,4.233186857223156,1.0
764,-0.5,4.218573169634362,1.0
765,-0.5,4.2297938134083575,1.0
766,-0.5,4.202684683477086,1.0
767,-0.5,4.267612745322222,1.0
768,-0.5,4.354817087388105,1.0
769,-0.5,4.184729237578333,1.0
770,-0.5,4.171030768583101,1.0
771,-0.5,4.291493663274694,1.0
772,-0.5,4.168738527594513,1.0
773,-0.5,4.186545701295744,1.0
774,-0.5,4.228320648833071,1.0
775,-0.5,4.195346949963815,1.0
776,-0.5,4.158772733921605,1.0
777,-0.5,4.135265052720992,1.0
778,-0.5,4.206007453792926,1.0
779,-0.5,4.262973406455203,1.0
780,-0.5,4.089829864299441,1.0
781,-0.5,4.239267568006304,1.0
782,-0.5,4.273798545860399,1.0
783,-0.5,4.178347618427362,1.0
784,-0.5,4.1218775184759675,1.0
785,-0.5,4.250366689103438,1.0
786,-0.5,4.210879987294603,1.0
787,-0.5,4.236270955571703,1.0
788,-0.5,4.208926170215281,1.0
789,-0.5,4.143374317985221,1.0
790,-0.5,4.2149154458223315,1.0
791,-0.5,4.224968545556453,1.0
792,-0.5,4.151449706053832,1.0
793,-0.5,4.234327153444603,1.0
794,-0.5,4.070351331326219,1.0
795,-0.5,4.169961608163221,1.0
796,-0.5,4.22248196811962,1.0
797,-0.5,4.145822616475862,1.0
798,-0.5,4.172559662222715,1.0
799,-0.5,4.161772375879276,1.0
800,-0.5,4.191118944871821,1.0
801,-0.5,4.253893124922939,1.0
802,-0.5,4.154230792947807,1.0
803,-0.5,4.156865030043886,1.0
804,-0.5,4.130951353455596,1.0
805,-0.5,4.230729324131826,1.0
806,-0.5,4.149562011716395,1.0
807,-0.5,4.149705999210889,1.0
808,-0.5,4.121478853437006,1.0
809,-0.5,4.235287421453614,1.0
810,-0.5,4.134200040350347,1.0
811,-0.5,4.153294792399675,1.0
812,-0.5,4.239583097781458,1.0
813,-0.5,4.241347566670576,1.0
814,-0.5,4.166329050853549,1.0
815,-0.5,4.307782667457089,1.0
816,-0.5,4.2131109687010175,1.0
817,-0.5,4.166888584673127,1.0
818,-0.5,4.198057305121382,1.0
819,-0.5,4.183023026104695,1.0
820,-0.5,4.223204927549757,1.0
821,-0.5,4.226473097041249,1.0
822,-0.5,4.220192749372975,1.0
823,-0.5,4.275577205954926,1.0
824,-0.5,4.164845222496224,1.0
825,-0.5,4.207812397276097,1.0
826,-0.5,4.16116657147915,1.0
827,-0.5,4.150157918973457,1.0
828,-0.5,4.183480292147876,1.0
829,-0.5,4.128968726580583,1.0
830,-0.5,4.207190602853994,1.0
831,-0.5,4.24601658558007,1.0
832,-0.5,4.189045683828129,1.0
833,-0.5,4.190163620232657,1.0
834,-0.5,4.176994754816912,1.0
835,-0.5,4.273757123398733,1.0
836,-0.5,4.190596569723422,1.0
837,-0.5,4.157212632968694,1.0
838,-0.5,4.201655109028903,1.0
839,-0.5,4.137440311197066,1.0
840,-0.5,4.202837504121085,1.0
841,-0.5,4.209550655966256,1.0
842,-0.5,4.18312103526528,1.0
843,-0.5,4.162747499529535,1.0
844,-0.5,4.179104710587189,1.0
845,-0.5,4.239406892316111,1.0
846,-0.5,4.208725569889742,1.0
847,-0.5,4.214983241138666,1.0
848,-0.5,4.221647745405533,1.0
849,-0.5,4.238478757838261,1.0
850,-0.5,4.28487511081583,1.0
851,-0.5,4.0959627786684045,1.0
852,-0.5,4.150006455904773,1.0
853,-0.5,4.284626374504034,1.0
854,-0.5,4.1901592230342475,1.0
855,-0.5,4.154104281412214,1.0
856,-0.5,4.215356225203974,1.0
857,-0.5,4.3047610728669925,1.0
858,-0.5,4.241914012060642,1.0
859,-0.5,4.1389101425493475,1.0
860,-0.5,4.153839238339393,1.0
861,-0.5,4.182341207151191,1.0
862,-0.5,4.219272049995038,1.0
863,-0.5,4.222431283397031,1.0
864,-0.5,4.267961588208424,1.0
865,-0.5,4.130897828258318,1.0
866,-0.5,4.227483106307905,1.0
867,-0.5,4.1463365729818324,1.0
868,-0.5,4.255124999399953,1.0
869,-0.5,4.2367339486753215,1.0
870,-0.5,4.235130264227705,1.0
871,-0.5,4.242588969726016,1.0
872,-0.5,4.201721417081115,1.0
873,-0.5,4.241311193279898,1.0
874,-0.5,4.1775831536807075,1.0
875,-0.5,4.064862505591072,1.0
876,-0.5,4.228870675083921,1.0
877,-0.5,4.161621007132615,1.0
878,-0.5,4.145682220621092,1.0
879,-0.5,4.109430672594527,1.0
880,-0.5,4.138246931182686,1.0
881,-0.5,4.271999386228443,1.0
882,-0.5,4.137965375992865,1.0
883,-0.5,4.2152650420365925,1.0
884,-0.5,4.150982364258803,1.0
885,-0.5,4.2062578561187225,1.0
886,-0.5,4.16800134819062,1.0
887,-0.5,4.219446235469606,1.0
888,-0.5,4.2468663612837245,1.0
889,-0.5,4.170637968333705,1.0
890,-0.5,4.1374042585583535,1.0
891,-0.5,4.234097689283081,1.0
892,-0.5,4.176940471935757,1.0
893,-0.5,4.166255777075663,1.0
894,-0.5,4.162327652775803,1.0
895,-0.5,4.2541516026384025,1.0
896,-0.5,4.215198326736583,1.0
897,-0.5,4.2082244436635685,1.0
898,-0.5,4.236663812735044,1.0
899,-0.5,4.212090666862023,1.0
900,-0.5,4.124619830151688,1.0
901,-0.5,4.238828930930537,1.0
902,-0.5,4.232481167943743,1.0
903,-0.5,4.189229206819967,1.0
904,-0.5,4.142496392076125,1.0
905,-0.5,4.20932317892818,1.0
906,-0.5,4.223906406432056,1.0
907,-0.5,4.2139084293051035,1.0
908,-0.5,4.237817657984895,1.0
909,-0.5,4.195327583311152,1.0
910,-0.5,4.132802035118362,1.0
911,-0.5,4.142206042317022,1.0
912,-0.5,4.268203601616721,1.0
913,-0.5,4.141759727810981,1.0
914,-0.5,4.205788336778228,1.0
915,-0.5,4.256417951266013,1.0
916,-0.5,4.2828961516943265,1.0
917,-0.5,4.186520212132818,1.0
918,-0.5,4.110483052445296,1.0
919,-0.5,4.155039976658605,1.0
920,-0.5,4.276405653915832,1.0
921,-0.5,4.251747842833094,1.0
922,-0.5,4.189416942846921,1.0
923,-0.5,4.2201567420617145,1.0
924,-0.5,4.201390628997206,1.0
925,-0.5,4.274719711489601,1.0
926,-0.5,4.274932275011735,1.0
927,-0.5,4.173393218196112,1.0
928,-0.5,4.156647861301353,1.0
929,-0.5,4.27963637739581,1.0
930,-0.5,4.227370242797111,1.0
931,-0.5,4.170226334716203,1.0
932,-0.5,4.120170537184407,1.0
933,-0.5,4.1556813985211285,1.0
934,-0.5,4.1568363682027245,1.0
935,-0.5,4.18788470803303,1.0
936,-0.5,4.171458039428114,1.0
937,-0.5,4.249117155324989,1.0
938,-0.5,4.166932694338042,1.0
939,-0.5,4.218242742930784,1.0
940,-0.5,4.177015936806349,1.0
941,-0.5,4.112631898561348,1.0
942,-0.5,4.175914897242268,1.0
943,-0.5,4.182551964973125,1.0
944,-0.5,4.289924058709657,1.0
945,-0.5,4.223464556403072,1.0
946,-0.5,4.156894811283693,1.0
947,-0.5,4.249579850774195,1.0
948,-0.5,4.222515789463472,1.0
949,-0.5,4.136919296906502,1.0
950,-0.5,4.318362106853156,1.0
951,-0.5,4.184282748212513,1.0
952,-0.5,4.1508783022957285,1.0
953,-0.5,4.155391748727743,1.0
954,-0.5,4.283861642417684,1.0
955,-0.5,4.127918231571965,1.0
956,-0.5,4.206103380911129,1.0
957,-0.5,4.234215379170564,1.0
958,-0.5,4.182703976043969,1.0
959,-0.5,4.126172867964178,1.0
960,-0.5,4.225667064598963,1.0
961,-0.5,4.1876362847227435,1.0
962,-0.5,4.190766256165497,1.0
963,-0.5,4.1095260862141725,1.0
964,-0.5,4.177000828374094,1.0
965,-0.5,4.229889055214588,1.0
966,-0.5,4.251902903391027,1.0
967,-0.5,4.340732142204014,1.0
968,-0.5,4.1163926146741,1.0
969,-0.5,4.187777223871366,1.0
970,-0.5,4.117307607855297,1.0
971,-0.5,4.157503419669735,1.0
972,-0.5,4.120694705578474,1.0
973,-0.5,4.172245124438519,1.0
974,-0.5,4.236316641932263,1.0
975,-0.5,4.2077315758308655,1.0
976,-0.5,4.185846274467525,1.0
977,-0.5,4.170134271492092,1.0
978,-0.5,4.1570825892893355,1.0
979,-0.5,4.228276877625499,1.0
980,-0.5,4.19147029811151,1.0
981,-0.5,4.125439467376744,1.0
982,-0.5,4.148436207525722,1.0
983,-0.5,4.255273019428349,1.0
984,-0.5,4.22473108413412,1.0
985,-0.5,4.149677356830555,1.0
986,-0.5,4.197749357451106,1.0
987,-0.5,4.171221344128443,1.0
988,-0.5,4.240769304868866,1.0
989,-0.5,4.219690301594116,1.0
990,-0.5,4.295646449517218,1.0
991,-0.5,4.217242412360026,1.0
992,-0.5,4.264609808735841,1.0
993,-0.5,4.184679024544767,1.0
994,-0.5,4.239535882401757,1.0
995,-0.5,4.204265067638115,1.0
996,-0.5,4.256154122330879,1.0
997,-0.5,4.177366190256199,1.0
998,-0.5,4.186214114304348,1.0
999,-0.5,4.256487886237294,1.0
1000,-0.5,4.222421255357842,1.0
1001,-0.5,4.208230922965838,1.0
1002,-0.5,4.3201655023290435,1.0
1003,-0.5,4.171109789662862,1.0
1004,-0.5,4.1864694420296376,1.0
1005,-0.5,4.172415872426039,1.0
1006,-0.5,4.186929440288659,1.0
1007,-0.5,4.16776307351576,1.0
1008,-0.5,4.090444211105321,1.0
1009,-0.5,4.213717456916445,1.0
1010,-0.5,4.2282557689610885,1.0
1011,-0.5,4.245981363668285,1.0
1012,-0.5,4.232653070905266,1.0
1013,-0.5,4.196971525190189,1.0
1014,-0.5,4.250380253076751,1.0
1015,-0.5,4.151442708692469,1.0
1016,-0.5,4.274621331776234,1.0
1017,-0.5,4.201628806177682,1.0
1018,-0.5,4.138899125366396,1.0
1019,-0.5,4.214767099985132,1.0
1020,-0.5,4.266628753153045,1.0
1021,-0.5,4.164892395816398,1.0
1022,-0.5,4.188044055955055,1.0
1023,-0.5,4.1986365256626685,1.0
1024,-0.5,4.247143766814936,1.0
1025,-0.5,4.188894231033301,1.0
1026,-0.5,4.17324090700856,1.0
1027,-0.5,4.209945006464562,1.0
1028,-0.5,4.099213881519451,1.0
1029,-0.5,4.1762530732974765,1.0
1030,-0.5,4.290261579015308,1.0
1031,-0.5,4.1657978269315326,1.0
1032,-0.5,4.151945648761764,1.0
1033,-0.5,4.204053729023162,1.0
1034,-0.5,4.215517335392864,1.0
1035,-0.5,4.1358170230958455,1.0
1036,-0.5,4.187618977363499,1.0
1037,-0.5,4.265646698066241,1.0
1038,-0.5,4.157953633561749,1.0
1039,-0.5,4.169734265981544,1.0
1040,-0.5,4.246849832871735,1.0
1041,-0.5,4.242985183869473,1.0
1042,-0.5,4.17230681879577,1.0
1043,-0.5,4.166527792214011,1.0
1044,-0.5,4.198550213140597,1.0
1045,-0.5,4.2770639085424325,1.0
1046,-0.5,4.201424571799832,1.0
1047,-0.5,4.149039907797332,1.0
1048,-0.5,4.163109249171041,1.0
1049,-0.5,4.25815982429872,1.0
1050,-0.5,4.2269515993940665,1.0
1051,-0.5,4.165984877625778,1.0
1052,-0.5,4.258818532681726,1.0
1053,-0.5,4.194935609362661,1.0
1054,-0.5,4.210706058221548,1.0
1055,-0.5,4.177895560682527,1.0
1056,-0.5,4.254196164307903,1.0
1057,-0.5,4.115459211643958,1.0
1058,-0.5,4.187387663647738,1.0
1059,-0.5,4.144560109757648,1.0
1060,-0.5,4.145951248291467,1.0
1061,-0.5,4.165082777632378,1.0
1062,-0.5,4.172656063317949,1.0
1063,-0.5,4.221598309386061,1.0
1064,-0.5,4.161836650323936,1.0
1065,-0.5,4.200314062263826,1.0
1066,-0.5,4.23071846760519,1.0
1067,-0.5,4.198493191295054,1.0
1068,-0.5,4.280218726127273,1.0
1069,-0.5,4.166229157891401,1.0
1070,-0.5,4.22275622447426,1.0
1071,-0.5,4.269807328734555,1.0
1072,-0.5,4.207870683727647,1.0
1073,-0.5,4.220541192818944,1.0
1074,-0.5,4.153364121796421,1.0
1075,-0.5,4.206090744503922,1.0
1076,-0.5,4.210571082203684,1.0
1077,-0.5,4.234963872101079,1.0
1078,-0.5,4.1368979018685765,1.0
1079,-0.5,4.139300955432932,1.0
1080,-0.5,4.155418366232994,1.0
1081,-0.5,4.166314462836482,1.0
1082,-0.5,4.246781863700152,1.0
1083,-0.5,4.238910261887068,1.0
1084,-0.5,4.253991495398362,1.0
1085,-0.5,4.240860536962144,1.0
1086,-0.5,4.200491175440415,1.0
1087,-0.5,4.131737480266856,1.0
1088,-0.5,4.190342413569328,1.0
1089,-0.5,4.130231548829062,1.0
1090,-0.5,4.310847677145864,1.0
1091,-0.5,4.161486982458655,1.0
1092,-0.5,4.112182709072802,1.0
1093,-0.5,4.163144342524017,1.0
1094,-0.5,4.16509128931644,1.0
1095,-0.5,4.221017710383582,1.0
1096,-0.5,4.173896431935353,1.0
1097,-0.5,4.221489261343889,1.0
1098,-0.5,4.174825879082544,1.0
1099,-0.5,4.177753004859276,1.0
1100,-0.5,4.265801349367447,1.0
1101,-0.5,4.184638643554095,1.0
1102,-0.5,4.317888319343256,1.0
1103,-0.5,4.161909420602786,1.0
1104,-0.5,4.13690114489078,1.0
1105,-0.5,4.193050817034027,1.0
1106,-0.5,4.106905517684561,1.0
1107,-0.5,4.207945995984894,1.0
1108,-0.5,4.124635031587658,1.0
1109,-0.5,4.165791862008671,1.0
1110,-0.5,4.171486641402657,1.0
1111,-0.5,4.232206096474964,1.0
1112,-0.5,4.240478438163202,1.0
1113,-0.5,4.247015549544968,1.0
1114,-0.5,4.153059458558232,1.0
1115,-0.5,4.246634633230065,1.0
1116,-0.5,4.19191997178927,1.0
1117,-0.5,4.194519993714849,1.0
1118,-0.5,4.142214693237435,1.0
1119,-0.5,4.246996857873729,1.0
1120,-0.5,4.140208393653316,1.0
1121,-0.5,4.192879083869998,1.0
1122,-0.5,4.154839803447929,1.0
1123,-0.5,4.241248531914824,1.0
1124,-0.5,4.167456145613484,1.0
1125,-0.5,4.206305593722618,1.0
1126,-0.5,4.281230128790149,1.0
1127,-0.5,4.21140969771931,1.0
1128,-0.5,4.225549832863097,1.0
1129,-0.5,4.290289572049413,1.0
1130,-0.5,4.246568986936617,1.0
1131,-0.5,4.2273859680984325,1.0
1132,-0.5,4.262914169815218,1.0
1133,-0.5,4.212980553791446,1.0
1134,-0.5,4.120652980106408,1.0
1135,-0.5,4.202355581244214,1.0
1136,-0.5,4.295968110102242,1.0
1137,-0.5,4.154116243256885,1.0
1138,-0.5,4.126087550220935,1.0
1139,-0.5,4.229623830895236,1.0
1140,-0.5,4.18084928049682,1.0
1141,-0.5,4.15376485397157,1.0
1142,-0.5,4.294717003191969,1.0
1143,-0.5,4.142243025092515,1.0
1144,-0.5,4.121741231692938,1.0
1145,-0.5,4.228260131362057,1.0
1146,-0.5,4.234875989765126,1.0
1147,-0.5,4.150549405818297,1.0
1148,-0.5,4.249971332800025,1.0
1149,-0.5,4.229876790897374,1.0
1150,-0.5,4.202173402409019,1.0
1151,-0.5,4.259124484469215,1.0
1152,-0.5,4.180644582256201,1.0
1153,-0.5,4.223043709734348,1.0
1154,-0.5,4.2110871643302605,1.0
1155,-0.5,4.216381796007848,1.0
1156,-0.5,4.207270229832606,1.0
1157,-0.5,4.277287344465775,1.0
1158,-0.5,4.07605484387377,1.0
1159,-0.5,4.193743434816616,1.0
1160,-0.5,4.185928820569166,1.0
1161,-0.5,4.244207280178079,1.0
1162,-0.5,4.238305291443585,1.0
1163,-0.5,4.2503391210111605,1.0
1164,-0.5,4.230236754772619,1.0
1165,-0.5,4.231395298675133,1.0
1166,-0.5,4.2145741652965905,1.0
1167,-0.5,4.251364189258281,1.0
1168,-0.5,4.2230836531503915,1.0
1169,-0.5,4.300108238316951,1.0
1170,-0.5,4.29726780199448,1.0
1171,-0.5,4.196185468959878,1.0
1172,-0.5,4.218859448853525,1.0
1173,-0.5,4.126472286147759,1.0
1174,-0.5,4.227556350119225,1.0
1175,-0.5,4.157972597399513,1.0
1176,-0.5,4.103804556273192,1.0
1177,-0.5,4.165668985394096,1.0
1178,-0.5,4.160613112498554,1.0
1179,-0.5,4.211511977111156,1.0
1180,-0.5,4.173880164052667,1.0
1181,-0.5,4.162396178367185,1.0
1182,-0.5,4.262198929937091,1.0
1183,-0.5,4.236454368201249,1.0
1184,-0.5,4.260316463174677,1.0
1185,-0.5,4.171535720786867,1.0
1186,-0.5,4.11284706665797,1.0
1187,-0.5,4.191184958093786,1.0
1188,-0.5,4.241278556048811,1.0
1189,-0.5,4.253055976834716,1.0
1190,-0.5,4.18769255797099,1.0
1191,-0.5,4.253583863794693,1.0
1192,-0.5,4.240678109495797,1.0
1193,-0.5,4.22380440041539,1.0
1194,-0.5,4.228348072281968,1.0
1195,-0.5,4.251295905624918,1.0
1196,-0.5,4.271180740642248,1.0
1197,-0.5,4.302594668319121,1.0
1198,-0.5,4.179668122478938,1.0
1199,-0.5,4.259038325166195,1.0
1200,-0.5,4.188073845090103,1.0
1201,-0.5,4.216783261072833,1.0
1202,-0.5,4.1684326151767115,1.0
1203,-0.5,4.179094778107058,1.0
1204,-0.5,4.236377499979623,1.0
1205,-0.5,4.2567490154088485,1.0
1206,-0.5,4.193947144116022,1.0
1207,-0.5,4.301298301204043,1.0
1208,-0.5,4.193507340126041,1.0
1209,-0.5,4.171978102261925,1.0
1210,-0.5,4.166178986477769,1.0
1211,-0.5,4.290726423354208,1.0
1212,-0.5,4.166594167474809,1.0
1213,-0.5,4.176168207086537,1.0
1214,-0.5,4.102738496704876,1.0
1215,-0.5,4.144516839083195,1.0
1216,-0.5,4.1771405010104194,1.0
1217,-0.5,4.17617164329643,1.0
1218,-0.5,4.1834452241672535,1.0
1219,-0.5,4.3071180312743245,1.0
1220,-0.5,4.197155308051164,1.0
1221,-0.5,4.1611103722626455,1.0
1222,-0.5,4.186141773305782,1.0
1223,-0.5,4.177828671336998,1.0
1224,-0.5,4.171376178306347,1.0
1225,-0.5,4.16932711031517,1.0
1226,-0.5,4.226787462154512,1.0
1227,-0.5,4.155381070940004,1.0
1228,-0.5,4.13725167358071,1.0
1229,-0.5,4.213298325577143,1.0
1230,-0.5,4.22735170501295,1.0
1231,-0.5,4.22059764291691,1.0
1232,-0.5,4.162945306726892,1.0
1233,-0.5,4.26042603466543,1.0
1234,-0.5,4.203069904312624,1.0
1235,-0.5,4.244454188075566,1.0
1236,-0.5,4.235597252489294,1.0
1237,-0.5,4.242339569058469,1.0
1238,-0.5,4.199888676781789,1.0
1239,-0.5,4.187591918465487,1.0
1240,-0.5,4.146886410566418,1.0
1241,-0.5,4.166499935381671,1.0
1242,-0.5,4.182242454182239,1.0
1243,-0.5,4.234068911353919,1.0
1244,-0.5,4.235670906559133,1.0
1245,-0.5,4.2668884003567396,1.0
1246,-0.5,4.14228165469776,1.0
1247,-0.5,4.205725141608658,1.0
1248,-0.5,4.122127139987508,1.0
1249,-0.5,4.145959854938344,1.0
1250,-0.5,4.195564274222864,1.0
1251,-0.5,4.178857794094002,1.0
1252,-0.5,4.134588461143328,1.0
1253,-0.5,4.253169178627511,1.0
1254,-0.5,4.325369148017047,1.0
1255,-0.5,4.2089129152769695,1.0
1256,-0.5,4.159128523191958,1.0
1257,-0.5,4.147279638538115,1.0
1258,-0.5,4.132069590391164,1.0
1259,-0.5,4.170650080976381,1.0
1260,-0.5,4.177278632903413,1.0
1261,-0.5,4.206920837755521,1.0
1262,-0.5,4.1725025405493765,1.0
1263,-0.5,4.223897392462239,1.0
1264,-0.5,4.247946201174594,1.0
1265,-0.5,4.154531837098577,1.0
1266,-0.5,4.17070245746039,1.0
1267,-0.5,4.2165967056795655,1.0
1268,-0.5,4.188813002029166,1.0
1269,-0.5,4.161905704445863,1.0
1270,-0.5,4.23802067903465,1.0
1271,-0.5,4.272469081497638,1.0
1272,-0.5,4.300928792436542,1.0
1273,-0.5,4.130759138841309,1.0
1274,-0.5,4.097034268439415,1.0
1275,-0.5,4.181424039181024,1.0
1276,-0.5,4.204791149285794,1.0
1277,-0.5,4.2763253236636,1.0
1278,-0.5,4.190089915431402,1.0
1279,-0.5,4.225623726469052,1.0
1280,-0.5,4.1669601834048615,1.0
1281,-0.5,4.2211854421407695,1.0
1282,-0.5,4.21139825100048,1.0
1283,-0.5,4.197483638086913,1.0
1284,-0.5,4.254028458939418,1.0
1285,-0.5,4.183084362259039,1.0
1286,-0.5,4.22744336392078,1.0
1287,-0.5,4.1834230885418995,1.0
1288,-0.5,4.159344167030306,1.0
1289,-0.5,4.20050042637049,1.0
1290,-0.5,4.326406855283885,1.0
1291,-0.5,4.251460235944702,1.0
1292,-0.5,4.236670927548829,1.0
1293,-0.5,4.256536911838749,1.0
1294,-0.5,4.100073855016733,1.0
1295,-0.5,4.186325312326797,1.0
1296,-0.5,4.0901876077441655,1.0
1297,-0.5,4.135830832717786,1.0
1298,-0.5,4.1535790547317735,1.0
1299,-0.5,4.251801259757267,1.0
1300,-0.5,4.181440592262962,1.0
1301,-0.5,4.302995803699635,1.0
1302,-0.5,4.225602840694286,1.0
1303,-0.5,4.174606616294106,1.0
1304,-0.5,4.108016239090679,1.0
1305,-0.5,4.203046600356596,1.0
1306,-0.5,4.243463481888096,1.0
1307,-0.5,4.153917463598091,1.0
1308,-0.5,4.171399491941171,1.0
1309,-0.5,4.151329235417349,1.0
1310,-0.5,4.088998276456553,1.0
1311,-0.5,4.251079642975596,1.0
1312,-0.5,4.22854488261613,1.0
1313,-0.5,4.255638467703607,1.0
1314,-0.5,4.271017781258699,1.0
1315,-0.5,4.131424140714123,1.0
1316,-0.5,4.17144791178429,1.0
1317,-0.5,4.155022556361919,1.0
1318,-0.5,4.13813737855601,1.0
1319,-0.5,4.2156520695938395,1.0
1320,-0.5,4.196640630052689,1.0
1321,-0.5,4.213021177302771,1.0
1322,-0.5,4.195072012749389,1.0
1323,-0.5,4.155102050325178,1.0
1324,-0.5,4.153108934645219,1.0
1325,-0.5,4.169758033168016,1.0
1326,-0.5,4.224491823382789,1.0
1327,-0.5,4.17516056053114,1.0
1328,-0.5,4.239887365679344,1.0
1329,-0.5,4.174883922194431,1.0
1330,-0.5,4.2380817775004545,1.0
1331,-0.5,4.198109267645239,1.0
1332,-0.5,4.210919692823331,1.0
1333,-0.5,4.206068715361049,1.0
1334,-0.5,4.1473218942157555,1.0
1335,-0.5,4.234468843256118,1.0
1336,-0.5,4.321898366177876,1.0
1337,-0.5,4.275637666179375,1.0
1338,-0.5,4.071389395986525,1.0
1339,-0.5,4.342216667158378,1.0
1340,-0.5,4.211479108714701,1.0
1341,-0.5,4.172191161280376,1.0
1342,-0.5,4.197469813537542,1.0
1343,-0.5,4.143733899429613,1.0
1344,-0.5,4.239576713410122,1.0
1345,-0.5,4.110725941782109,1.0
1346,-0.5,4.172726190361937,1.0
1347,-0.5,4.111005891653465,1.0
1348,-0.5,4.052657264407464,1.0
1349,-0.5,4.173728795515363,1.0
1350,-0.5,4.280971576642187,1.0
1351,-0.5,4.198283283054152,1.0
1352,-0.5,4.216518957659798,1.0
1353,-0.5,4.213587781361482,1.0
1354,-0.5,4.191667329253842,1.0
1355,-0.5,4.240747076092423,1.0
1356,-0.5,4.32071661341601,1.0
1357,-0.5,4.245938179483229,1.0
1358,-0.5,4.178405204154535,1.0
1359,-0.5,4.239459981362644,1.0
1360,-0.5,4.185650055409102,1.0
1361,-0.5,4.179606366883594,1.0
1362,-0.5,4.155601071501177,1.0
1363,-0.5,4.21439138978879,1.0
1364,-0.5,4.2014654357917705,1.0
1365,-0.5,4.221580269824092,1.0
1366,-0.5,4.304092607590917,1.0
1367,-0.5,4.21132303037048,1.0
1368,-0.5,4.1374441906372486,1.0
1369,-0.5,4.290502232925749,1.0
1370,-0.5,4.219460135568581,1.0
1371,-0.5,4.1737565296005625,1.0
1372,-0.5,4.148129460718004,1.0
1373,-0.5,4.094601183586202,1.0
1374,-0.5,4.168884686842656,1.0
1375,-0.5,4.2095148590331855,1.0
1376,-0.5,4.2480564188734276,1.0
1377,-0.5,4.182648020100824,1.0
1378,-0.5,4.278219776808241,1.0
1379,-0.5,4.215595722076976,1.0
1380,-0.5,4.19204892089225,1.0
1381,-0.5,4.249118772996434,1.0
1382,-0.5,4.113980604521153,1.0
1383,-0.5,4.207911101597772,1.0
1384,-0.5,4.1473337955198994,1.0
1385,-0.5,4.110968164775252,1.0
1386,-0.5,4.220845673978145,1.0
1387,-0.5,4.197937368640234,1.0
1388,-0.5,4.155696652093336,1.0
1389,-0.5,4.168106639461423,1.0
1390,-0.5,4.155321081839842,1.0
1391,-0.5,4.180150493699136,1.0
1392,-0.5,4.2227086672220375,1.0
1393,-0.5,4.139899889876237,1.0
1394,-0.5,4.255693468633794,1.0
1395,-0.5,4.195477444489918,1.0
1396,-0.5,4.265631667560236,1.0
1397,-0.5,4.20200251371181,1.0
1398,-0.5,4.178319277486189,1.0
1399,-0.5,4.176564239045477,1.0
1400,-0.5,4.175908373431286,1.0
1401,-0.5,4.170127381595971,1.0
1402,-0.5,4.249823003034369,1.0
1403,-0.5,4.213402369642094,1.0
1404,-0.5,4.370351531327765,1.0
1405,-0.5,4.174439921959053,1.0
1406,-0.5,4.267328126772131,1.0
1407,-0.5,4.301480278182637,1.0
1408,-0.5,4.174371038932235,1.0
1409,-0.5,4.270265227785793,1.0
1410,-0.5,4.177973704541016,1.0
1411,-0.5,4.161545461115683,1.0
1412,-0.5,4.2188862725267615,1.0
1413,-0.5,4.171885959919245,1.0
1414,-0.5,4.197110844198206,1.0
1415,-0.5,4.254402187155348,1.0
1416,-0.5,4.223463903236818,1.0
1417,-0.5,4.2193359819332725,1.0
1418,-0.5,4.239836255395302,1.0
1419,-0.5,4.202243652124048,1.0
1420,-0.5,4.295786915493236,1.0
1421,-0.5,4.211871045982039,1.0
1422,-0.5,4.193192201721551,1.0
1423,-0.5,4.21974565499218,1.0
1424,-0.5,4.172726687880346,1.0
1425,-0.5,4.201632733430417,1.0
1426,-0.5,4.238652128615035,1.0
1427,-0.5,4.175247278592091,1.0
1428,-0.5,4.169283814993982,1.0
1429,-0.5,4.122301706251898,1.0
1430,-0.5,4.224038495804763,1.0
1431,-0.5,4.24071599397994,1.0
1432,-0.5,4.270729038212727,1.0
1433,-0.5,4.292097242480632,1.0
1434,-0.5,4.246858113282103,1.0
1435,-0.5,4.194784122138945,1.0
1436,-0.5,4.26514426032575,1.0
1437,-0.5,4.221869369884361,1.0
1438,-0.5,4.168366932616286,1.0
